source_id,split,scene_category,secondary_tags,difficulty_tier,upstream_dataset,upstream_id,upstream_split,official_source,source_url,license_evidence_url,license,license_url,author,attribution,access_date,upstream_revision_timestamp,upstream_hash,raw_sha256,materialized_sha256,expected_width,expected_height,source_aspect,orientation,local_filename,redistribution_status,modification_notice,personality_rights_status,trademark_status,non_copyright_restrictions,source_resolution_limited,resolution_review_status,public_release_eligible,api_egress_allowed,license_review_status,scene_review_status,content_safety_status,duplicate_review_status,review_status,download_status,phash,review_notes
commons-48008889c8fa,pilot60,chinese_dense_poster,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,File:Ideas. . . . A Power for Peace - NARA - 5729973.jpg,public_file,https://commons.wikimedia.org/wiki/File:Ideas._._._._A_Power_for_Peace_-_NARA_-_5729973.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Ideas._._._._A_Power_for_Peace_-_NARA_-_5729973.jpg/1280px-Ideas._._._._A_Power_for_Peace_-_NARA_-_5729973.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Ideas._._._._A_Power_for_Peace_-_NARA_-_5729973.jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:Ideas._._._._A_Power_for_Peace_-_NARA_-_5729973.jpg#Licensing,Unknown author Unknown author or not provided,Unknown author Unknown author or not provided — Ideas. . . . A Power for Peace - NARA - 5729973.jpg — Public domain — via Wikimedia Commons,2026-08-12,2012-10-13T13:21:00Z,sha1:a412a4756749806e2f61c9f17d4c31e4794413f0,d2f353fae01dcce7a7b3a77a5fd9325cc095bb6cdb93dd6cf546e5922da67f0c,7d9a089371dc48b6cbb591f0c42f689539711b3d4b159f14ccfb836ac507b991,1280,1952,0.65573770,portrait,images/commons-48008889c8fa.png,public_domain_or_cc0,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,eeb19166d41a9767,Viewed on chinese_dense_poster eligible overview 03; a real yellow Chinese instruction poster with dense copy and graphics; public-domain evidence reviewed.
commons-48a6f31dbbef,pilot60,multi_person,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,File:Group photo event ( WANT).jpg,public_file,https://commons.wikimedia.org/wiki/File:Group_photo_event_(_WANT).jpg,https://upload.wikimedia.org/wikipedia/commons/5/5d/Group_photo_event_%28_WANT%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Group_photo_event_(_WANT).jpg#Licensing,CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ishaku Ajeje,Ishaku Ajeje — Group photo event ( WANT).jpg — CC0 — via Wikimedia Commons,2026-08-12,2025-05-30T16:32:27Z,sha1:a3f4fa1cb0607ec7f7b4a220545a5c7cc66692b7,455adc00e092681f219eeb8392f39761a6446f762e83a3110d42ec4db19c4489,276afdf758036e2a73bc4cccbf913eaa960cddcce98bb4e369d9e61670ef9f53,1080,720,1.50000000,landscape,images/commons-48a6f31dbbef.png,public_domain_or_cc0,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,false,approved,true,false,approved,approved,approved,approved,approved,materialized,83616ec874d3b09e,Viewed on multi_person pilot overview 01; a real public event group photograph of adults; CC0 evidence and non-sensitive context reviewed.
commons-493ed5423e48,pilot60,chinese_dense_poster,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,"File:Bulletin Board of Dong Kong Village, Taipei 20131127.jpg",public_file,"https://commons.wikimedia.org/wiki/File:Bulletin_Board_of_Dong_Kong_Village,_Taipei_20131127.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Bulletin_Board_of_Dong_Kong_Village%2C_Taipei_20131127.jpg/1280px-Bulletin_Board_of_Dong_Kong_Village%2C_Taipei_20131127.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Bulletin_Board_of_Dong_Kong_Village,_Taipei_20131127.jpg#Licensing",Public domain,"https://commons.wikimedia.org/wiki/File:Bulletin_Board_of_Dong_Kong_Village,_Taipei_20131127.jpg#Licensing",玄史生,"玄史生 — Bulletin Board of Dong Kong Village, Taipei 20131127.jpg — Public domain — via Wikimedia Commons",2026-08-12,2013-11-27T02:49:54Z,sha1:09fd37344ebcf70a5fca215ac4feed512bc1e800,7b0b837c427e6537d336c58402dd12fe4f82d08dc335253f174c41dba96fca05,86a676fc05a10c934fcfbdd52def3c56a5b7d7793183365850f6bab2565d3da5,1280,719,1.78025035,landscape,images/commons-493ed5423e48.png,public_domain_or_cc0,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,c27ae3e29e87041d,Viewed on chinese_dense_poster eligible overview 03; a real public bulletin board containing several Chinese information panels; safe public context confirmed.
commons-4d228f39424f,pilot60,chinese_dense_poster,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,File:Chin Men Theater ticket window 20150707.jpg,public_file,https://commons.wikimedia.org/wiki/File:Chin_Men_Theater_ticket_window_20150707.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Chin_Men_Theater_ticket_window_20150707.jpg/1280px-Chin_Men_Theater_ticket_window_20150707.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Chin_Men_Theater_ticket_window_20150707.jpg#Licensing,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Wpcpey,Wpcpey — Chin Men Theater ticket window 20150707.jpg — CC BY 4.0 — via Wikimedia Commons,2026-08-12,2016-07-02T08:51:41Z,sha1:1e83889582cc5ea1fafc77ed64aa3ff4a6495322,6650a2d1dd1dcc3867c8eb80190efbfe3dbf7ab153413612245ba0efc0ef0c5d,f53b1b42382e06a31f5242a6d11a9eb08c4222dfe4e4b5b7c71763b0374b98db,1280,853,1.50058617,landscape,images/commons-4d228f39424f.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,e056132037c5ddd5,Viewed both on chinese_dense_poster eligible overview 03 and at original thumbnail resolution; a real cinema ticket window covered by many Traditional Chinese posters schedules prices and signs; CC attribution reviewed.
commons-4d536d9f0f2e,pilot60,chinese_dense_poster,reviewed_v2_pilot,aspect_hard_2,wikimedia_commons,File:Circle in propaganda.jpg,public_file,https://commons.wikimedia.org/wiki/File:Circle_in_propaganda.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Circle_in_propaganda.jpg/1280px-Circle_in_propaganda.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Circle_in_propaganda.jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Midip,Midip — Circle in propaganda.jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2020-01-10T07:20:17Z,sha1:1f3b05089571802c459c6fae0b279e8afbaad061,38380cf9544f7799c4bbb7258c017947ab90a6e9b21f8b84d9ab267cdce063c4,a54a6a7a849e7e8782cae87cc877ef7c59767420edc503853fe3ed7c38cdeff8,1280,604,2.11920530,landscape,images/commons-4d536d9f0f2e.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,9c476938f59ac28d,Viewed on chinese_dense_poster eligible overview 08; a very wide real Chinese propaganda display with a large headline and structural graphics; CC attribution reviewed.
commons-52cbc0eac6ae,pilot60,multi_person,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,File:Herforder SV Borussia Friedenstal 2014 2015 kopieren.jpg,public_file,https://commons.wikimedia.org/wiki/File:Herforder_SV_Borussia_Friedenstal_2014_2015_kopieren.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Herforder_SV_Borussia_Friedenstal_2014_2015_kopieren.jpg/1280px-Herforder_SV_Borussia_Friedenstal_2014_2015_kopieren.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Herforder_SV_Borussia_Friedenstal_2014_2015_kopieren.jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,www.jacqueline-nolting.de,www.jacqueline-nolting.de — Herforder SV Borussia Friedenstal 2014 2015 kopieren.jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2014-09-08T17:51:25Z,sha1:d23d65de490f4c381adf3719e15f5a00da43f731,82f140d02d41e644c4c4d82c2ee231154134cf2e7bcb183ed65aa0bc99c7fd9a,f002bf068f0dbf1b141afd58ffd085e20451bc1c94a6b40add004be390834dec,1280,643,1.99066874,landscape,images/commons-52cbc0eac6ae.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,8b7895836a237e4e,Viewed on multi_person pilot overview 01; a real adult sports-team group photograph; attribution and public non-sensitive context reviewed.
commons-53a6c8699582,pilot60,chinese_dense_poster,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,File:Notice about Beijing-Kowloon train at Beijing West Railway Station ticketing hall (20171220170525).jpg,public_file,https://commons.wikimedia.org/wiki/File:Notice_about_Beijing-Kowloon_train_at_Beijing_West_Railway_Station_ticketing_hall_(20171220170525).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Notice_about_Beijing-Kowloon_train_at_Beijing_West_Railway_Station_ticketing_hall_%2820171220170525%29.jpg/1280px-Notice_about_Beijing-Kowloon_train_at_Beijing_West_Railway_Station_ticketing_hall_%2820171220170525%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Notice_about_Beijing-Kowloon_train_at_Beijing_West_Railway_Station_ticketing_hall_(20171220170525).jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,N509FZ,N509FZ — Notice about Beijing-Kowloon train at Beijing West Railway Station ticketing hall (20171220170525).jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2017-12-20T14:14:31Z,sha1:8073b1814248a8718defa73d95ed9d5d87b40259,b88e3cf4face22a52a17f9c95de823a531758efe3d8784c11572c78370cc9010,3eec3f689feee563aa19a2e691ae303a93c02761cdc3e6fb356a9d8847aa9aaa,1280,853,1.50058617,landscape,images/commons-53a6c8699582.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,f4011d7f0a6c0f7d,Viewed both on chinese_dense_poster eligible overview 03 and at original thumbnail resolution; a real Beijing-Kowloon rail notice dominated by dense Simplified Chinese instructions and a fare table; CC attribution reviewed.
commons-5bd2a6c868c7,pilot60,chinese_dense_poster,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,File:Allies for World Peace - NARA - 5729907.jpg,public_file,https://commons.wikimedia.org/wiki/File:Allies_for_World_Peace_-_NARA_-_5729907.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Allies_for_World_Peace_-_NARA_-_5729907.jpg/1280px-Allies_for_World_Peace_-_NARA_-_5729907.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Allies_for_World_Peace_-_NARA_-_5729907.jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:Allies_for_World_Peace_-_NARA_-_5729907.jpg#Licensing,Unknown author Unknown author or not provided,Unknown author Unknown author or not provided — Allies for World Peace - NARA - 5729907.jpg — Public domain — via Wikimedia Commons,2026-08-12,2012-10-13T13:08:05Z,sha1:56d4ba699c1f871af2a095e85b2d021a1598e138,ce9d5487164d65be5847bf7154a1333bcefcc0f4843265dfd90c50a0bac4d184,9d0999880b6786be4e78df28621f028f5fded048ee26d6fdeaf082e971bab55c,1280,1935,0.66149871,portrait,images/commons-5bd2a6c868c7.png,public_domain_or_cc0,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,bbb7cc48b26b91e4,Viewed on chinese_dense_poster eligible overview 03; a real digitized Chinese newspaper sheet with dense vertical text; public-domain evidence reviewed.
commons-60bd054c9b05,pilot60,multi_product_commercial,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,File:DZ6 0964 Nighttime street market stall selling coconuts and snacks under a lit awning with goods displayed on steps and a vendor seated inside the shop.jpg,public_file,https://commons.wikimedia.org/wiki/File:DZ6_0964_Nighttime_street_market_stall_selling_coconuts_and_snacks_under_a_lit_awning_with_goods_displayed_on_steps_and_a_vendor_seated_inside_the_shop.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/DZ6_0964_Nighttime_street_market_stall_selling_coconuts_and_snacks_under_a_lit_awning_with_goods_displayed_on_steps_and_a_vendor_seated_inside_the_shop.jpg/1280px-DZ6_0964_Nighttime_street_market_stall_selling_coconuts_and_snacks_under_a_lit_awning_with_goods_displayed_on_steps_and_a_vendor_seated_inside_the_shop.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:DZ6_0964_Nighttime_street_market_stall_selling_coconuts_and_snacks_under_a_lit_awning_with_goods_displayed_on_steps_and_a_vendor_seated_inside_the_shop.jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,PattayaPatrol,PattayaPatrol — DZ6 0964 Nighttime street market stall selling coconuts and snacks under a lit awning with goods displayed on steps and a vendor seated inside the shop.jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2026-05-15T05:09:34Z,sha1:87a9d45a7c6aab8f0f8b0a908af7b88c046c76eb,74d31fe870eed8de34af83e125655d7ce02b68f0be05a809a0b57fec1791d9f7,e203aa9ce82d7989fc0a0f959fad9e732a0ae5adb37c84aabf457e21329e753d,1280,852,1.50234742,landscape,images/commons-60bd054c9b05.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,8286366e257c1cd3,Viewed on multi_product_commercial eligible overview 01; a real night stall with multiple displayed goods and signs; attribution and content safety reviewed.
commons-628e5dad5140,pilot60,complex_mixed,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,File:DFC 2593 A lone patron browses brightly lit food stalls in a bustling night market surrounded by colorful menu signs and steaming dishes.jpg,public_file,https://commons.wikimedia.org/wiki/File:DFC_2593_A_lone_patron_browses_brightly_lit_food_stalls_in_a_bustling_night_market_surrounded_by_colorful_menu_signs_and_steaming_dishes.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/DFC_2593_A_lone_patron_browses_brightly_lit_food_stalls_in_a_bustling_night_market_surrounded_by_colorful_menu_signs_and_steaming_dishes.jpg/1280px-DFC_2593_A_lone_patron_browses_brightly_lit_food_stalls_in_a_bustling_night_market_surrounded_by_colorful_menu_signs_and_steaming_dishes.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:DFC_2593_A_lone_patron_browses_brightly_lit_food_stalls_in_a_bustling_night_market_surrounded_by_colorful_menu_signs_and_steaming_dishes.jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,PattayaPatrol,PattayaPatrol — DFC 2593 A lone patron browses brightly lit food stalls in a bustling night market surrounded by colorful menu signs and steaming dishes.jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2026-04-18T09:53:11Z,sha1:2d0c75deecb39b3404d93e49882e3b1cdc2937f6,40e0ba5bf5cb23c51e2a303f1826fea08bdbc22e0c9e72b370c12556b174a08e,7fad06504bc2fb50d27ecbda63aee8947b1b589971df61a5bcde688f4d5aa265,1280,853,1.50058617,landscape,images/commons-628e5dad5140.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,c3e43b66099f948e,Viewed on complex_mixed pilot overview 01; a real restaurant stall combining menus text food equipment a person and complex lighting; attribution and safety reviewed.
commons-7236651943ec,pilot60,multi_product_commercial,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,"File:Amazon Go Grocery - 610 Pike Street, Seattle - produce 02.jpg",public_file,"https://commons.wikimedia.org/wiki/File:Amazon_Go_Grocery_-_610_Pike_Street,_Seattle_-_produce_02.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Amazon_Go_Grocery_-_610_Pike_Street%2C_Seattle_-_produce_02.jpg/1280px-Amazon_Go_Grocery_-_610_Pike_Street%2C_Seattle_-_produce_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Amazon_Go_Grocery_-_610_Pike_Street,_Seattle_-_produce_02.jpg#Licensing",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,SounderBruce,"SounderBruce — Amazon Go Grocery - 610 Pike Street, Seattle - produce 02.jpg — CC BY-SA 4.0 — via Wikimedia Commons",2026-08-12,2020-03-14T04:30:02Z,sha1:5b189df514d8811c80ea30abe9d2803b584bb02c,7f7570cb5334d561d2d9b9aa17dd771d2018c4240614db012ed28d26ad690d2c,7f442596fee5f25421dc2224ff3a2973bde7f2658486b7d826cbf646846d6b61,1280,850,1.50588235,landscape,images/commons-7236651943ec.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,ba4d319c1b3fc9d0,Viewed on multi_product_commercial eligible overview 02; a real grocery produce aisle with many products and price markers; trademark egress disabled.
commons-76336ac577c5,pilot60,portrait,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,"File:Portret van een onbekende Franse militair, staand met sabel in de hand, RP-F-2007-66-54-3.jpg",public_file,"https://commons.wikimedia.org/wiki/File:Portret_van_een_onbekende_Franse_militair,_staand_met_sabel_in_de_hand,_RP-F-2007-66-54-3.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0c/Portret_van_een_onbekende_Franse_militair%2C_staand_met_sabel_in_de_hand%2C_RP-F-2007-66-54-3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,"https://commons.wikimedia.org/wiki/File:Portret_van_een_onbekende_Franse_militair,_staand_met_sabel_in_de_hand,_RP-F-2007-66-54-3.jpg#Licensing",CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Rijksmuseum,"Rijksmuseum — Portret van een onbekende Franse militair, staand met sabel in de hand, RP-F-2007-66-54-3.jpg — CC0 — via Wikimedia Commons",2026-08-12,2019-12-20T17:50:05Z,sha1:08c3df8a25252017196e73491019485aa3ad5433,ee1265d99ef8d84eb16a5a3a9a2cd31e114862d2fa13559b695703c186f181e6,82209bdab180c17a3db4090656ca52b42555a59aca061fb073a2c22ff2e656f3,1020,1636,0.62347188,portrait,images/commons-76336ac577c5.png,public_domain_or_cc0,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,false,approved,true,false,approved,approved,approved,approved,approved,materialized,b2d3cf4a8c2ccc36,Viewed on portrait eligible overview 01; a real digitized full-length historical photograph of one adult soldier; CC0 evidence reviewed.
commons-7936f4560f6a,pilot60,portrait,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,"File:Portret in beschilderd paneel verwerkt, RP-F-F17632.jpg",public_file,"https://commons.wikimedia.org/wiki/File:Portret_in_beschilderd_paneel_verwerkt,_RP-F-F17632.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Portret_in_beschilderd_paneel_verwerkt%2C_RP-F-F17632.jpg/1280px-Portret_in_beschilderd_paneel_verwerkt%2C_RP-F-F17632.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Portret_in_beschilderd_paneel_verwerkt,_RP-F-F17632.jpg#Licensing",CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Rijksmuseum,"Rijksmuseum — Portret in beschilderd paneel verwerkt, RP-F-F17632.jpg — CC0 — via Wikimedia Commons",2026-08-12,2024-07-13T09:09:12Z,sha1:21becb81bc58dc75a360c4404ab2f616613143b0,bca2ab4a447230b4a15138746c0be3d8d968d3f5ef850d877c65b28e8f0226ef,587e09ebd8ead27d9c750c2273558e9096901f04ccbb986284215bfba28ae6b8,1280,649,1.97226502,landscape,images/commons-7936f4560f6a.png,public_domain_or_cc0,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,eac1953795d29179,Viewed on portrait eligible overview 01; a real digitized historical portrait painting with one dominant adult subject; public-domain evidence reviewed.
commons-7b24a778b5d8,pilot60,multi_person,reviewed_v2_pilot,aspect_hard_2,wikimedia_commons,File:Kiwix Wikimedians User Group training.jpg,public_file,https://commons.wikimedia.org/wiki/File:Kiwix_Wikimedians_User_Group_training.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Kiwix_Wikimedians_User_Group_training.jpg/1280px-Kiwix_Wikimedians_User_Group_training.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Kiwix_Wikimedians_User_Group_training.jpg#Licensing,CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,787IYO,787IYO — Kiwix Wikimedians User Group training.jpg — CC0 — via Wikimedia Commons,2026-08-12,2025-01-06T15:57:07Z,sha1:76848b84438f7a2eee8b2d5a4add80c7f7e330c7,fe85335c9b53d211883acd35471c31dbb0c921e1bc1a3ec30231bbfcb7ebcf34,5f239e0b34d126039bd16993620785607163b82480dc2e4ba5c00c3a7b0a1d2d,1280,562,2.27758007,landscape,images/commons-7b24a778b5d8.png,public_domain_or_cc0,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,efc8d1c7303d1a9f,Viewed on multi_person pilot overview 01; a wide real training-room group with multiple adults; CC0 evidence reviewed.
commons-8b9c974d7946,pilot60,multi_product_commercial,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,File:DSCF0974 A vendor sits behind a market stall displaying rows of sealed bags filled with cashews and other nuts at an outdoor market.jpg,public_file,https://commons.wikimedia.org/wiki/File:DSCF0974_A_vendor_sits_behind_a_market_stall_displaying_rows_of_sealed_bags_filled_with_cashews_and_other_nuts_at_an_outdoor_market.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/DSCF0974_A_vendor_sits_behind_a_market_stall_displaying_rows_of_sealed_bags_filled_with_cashews_and_other_nuts_at_an_outdoor_market.jpg/1280px-DSCF0974_A_vendor_sits_behind_a_market_stall_displaying_rows_of_sealed_bags_filled_with_cashews_and_other_nuts_at_an_outdoor_market.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:DSCF0974_A_vendor_sits_behind_a_market_stall_displaying_rows_of_sealed_bags_filled_with_cashews_and_other_nuts_at_an_outdoor_market.jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,PattayaPatrol,PattayaPatrol — DSCF0974 A vendor sits behind a market stall displaying rows of sealed bags filled with cashews and other nuts at an outdoor market.jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2026-07-06T11:08:26Z,sha1:da2616d8f4966bd15ad565b9277ecb198e719c18,ef624ca39a55f6cdc61fb8103e0d6921b1baa4cbbdeba03dc658b68e86042a83,fb659f8a7548b2a788012012f55b2e841893e6309fc179c1594e50b75dd3a1e6,1280,853,1.50058617,landscape,images/commons-8b9c974d7946.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,9f9456af78819e63,Viewed on multi_product_commercial eligible overview 02; a real market display with many packaged products and sales signage; public non-sensitive context and attribution reviewed.
